"","Gender","Age_Group","Race_or_Ethnicity","Education","SBP","BMI","Smoker","background_n"
"1261","Male","18-44","Hispanic","Some college/TS","SBP<120","Overweight","Smoke",0
"1262","Female","18-44","Hispanic","Some college/TS","SBP<120","Overweight","Smoke",0
"1263","Male","45-64","Hispanic","Some college/TS","SBP<120","Overweight","Smoke",32961
"1264","Female","45-64","Hispanic","Some college/TS","SBP<120","Overweight","Smoke",0
"1265","Male","64+","Hispanic","Some college/TS","SBP<120","Overweight","Smoke",0
"1266","Female","64+","Hispanic","Some college/TS","SBP<120","Overweight","Smoke",0
"1267","Male","18-44","Other","Some college/TS","SBP<120","Overweight","Smoke",0
"1268","Female","18-44","Other","Some college/TS","SBP<120","Overweight","Smoke",0
"1269","Male","45-64","Other","Some college/TS","SBP<120","Overweight","Smoke",0
"1270","Female","45-64","Other","Some college/TS","SBP<120","Overweight","Smoke",0
"1271","Male","64+","Other","Some college/TS","SBP<120","Overweight","Smoke",0
"1272","Female","64+","Other","Some college/TS","SBP<120","Overweight","Smoke",0
"1273","Male","18-44","NH White",">=College grad","SBP<120","Overweight","Smoke",0
"1274","Female","18-44","NH White",">=College grad","SBP<120","Overweight","Smoke",0
"1275","Male","45-64","NH White",">=College grad","SBP<120","Overweight","Smoke",117472
"1276","Female","45-64","NH White",">=College grad","SBP<120","Overweight","Smoke",0
"1277","Male","64+","NH White",">=College grad","SBP<120","Overweight","Smoke",0
"1278","Female","64+","NH White",">=College grad","SBP<120","Overweight","Smoke",0
"1279","Male","18-44","NH Black",">=College grad","SBP<120","Overweight","Smoke",0
"1280","Female","18-44","NH Black",">=College grad","SBP<120","Overweight","Smoke",0
"1281","Male","45-64","NH Black",">=College grad","SBP<120","Overweight","Smoke",0
"1282","Female","45-64","NH Black",">=College grad","SBP<120","Overweight","Smoke",0
"1283","Male","64+","NH Black",">=College grad","SBP<120","Overweight","Smoke",0
"1284","Female","64+","NH Black",">=College grad","SBP<120","Overweight","Smoke",0
"1285","Male","18-44","Hispanic",">=College grad","SBP<120","Overweight","Smoke",0
"1286","Female","18-44","Hispanic",">=College grad","SBP<120","Overweight","Smoke",0
"1287","Male","45-64","Hispanic",">=College grad","SBP<120","Overweight","Smoke",0
"1288","Female","45-64","Hispanic",">=College grad","SBP<120","Overweight","Smoke",0
"1289","Male","64+","Hispanic",">=College grad","SBP<120","Overweight","Smoke",0
"1290","Female","64+","Hispanic",">=College grad","SBP<120","Overweight","Smoke",0
"1291","Male","18-44","Other",">=College grad","SBP<120","Overweight","Smoke",0
"1292","Female","18-44","Other",">=College grad","SBP<120","Overweight","Smoke",0
"1293","Male","45-64","Other",">=College grad","SBP<120","Overweight","Smoke",0
"1294","Female","45-64","Other",">=College grad","SBP<120","Overweight","Smoke",26743
"1295","Male","64+","Other",">=College grad","SBP<120","Overweight","Smoke",0
"1296","Female","64+","Other",">=College grad","SBP<120","Overweight","Smoke",0
"1297","Male","18-44","NH White",NA,"SBP<120","Overweight","Smoke",0
"1298","Female","18-44","NH White",NA,"SBP<120","Overweight","Smoke",0
"1299","Male","45-64","NH White",NA,"SBP<120","Overweight","Smoke",0
"1300","Female","45-64","NH White",NA,"SBP<120","Overweight","Smoke",0
"1301","Male","64+","NH White",NA,"SBP<120","Overweight","Smoke",0
"1302","Female","64+","NH White",NA,"SBP<120","Overweight","Smoke",0
"1303","Male","18-44","NH Black",NA,"SBP<120","Overweight","Smoke",0
"1304","Female","18-44","NH Black",NA,"SBP<120","Overweight","Smoke",0
"1305","Male","45-64","NH Black",NA,"SBP<120","Overweight","Smoke",0
"1306","Female","45-64","NH Black",NA,"SBP<120","Overweight","Smoke",0
"1307","Male","64+","NH Black",NA,"SBP<120","Overweight","Smoke",0
"1308","Female","64+","NH Black",NA,"SBP<120","Overweight","Smoke",0
"1309","Male","18-44","Hispanic",NA,"SBP<120","Overweight","Smoke",0
"1310","Female","18-44","Hispanic",NA,"SBP<120","Overweight","Smoke",0
"1311","Male","45-64","Hispanic",NA,"SBP<120","Overweight","Smoke",0
"1312","Female","45-64","Hispanic",NA,"SBP<120","Overweight","Smoke",0
"1313","Male","64+","Hispanic",NA,"SBP<120","Overweight","Smoke",0
"1314","Female","64+","Hispanic",NA,"SBP<120","Overweight","Smoke",0
"1315","Male","18-44","Other",NA,"SBP<120","Overweight","Smoke",0
"1316","Female","18-44","Other",NA,"SBP<120","Overweight","Smoke",0
"1317","Male","45-64","Other",NA,"SBP<120","Overweight","Smoke",0
"1318","Female","45-64","Other",NA,"SBP<120","Overweight","Smoke",0
"1319","Male","64+","Other",NA,"SBP<120","Overweight","Smoke",0
"1320","Female","64+","Other",NA,"SBP<120","Overweight","Smoke",0
"1321","Male","18-44","NH White","<HSG","SBP 120-129","Overweight","Smoke",0
"1322","Female","18-44","NH White","<HSG","SBP 120-129","Overweight","Smoke",0
"1323","Male","45-64","NH White","<HSG","SBP 120-129","Overweight","Smoke",0
"1324","Female","45-64","NH White","<HSG","SBP 120-129","Overweight","Smoke",0
"1325","Male","64+","NH White","<HSG","SBP 120-129","Overweight","Smoke",0
"1326","Female","64+","NH White","<HSG","SBP 120-129","Overweight","Smoke",0
"1327","Male","18-44","NH Black","<HSG","SBP 120-129","Overweight","Smoke",0
"1328","Female","18-44","NH Black","<HSG","SBP 120-129","Overweight","Smoke",0
"1329","Male","45-64","NH Black","<HSG","SBP 120-129","Overweight","Smoke",0
"1330","Female","45-64","NH Black","<HSG","SBP 120-129","Overweight","Smoke",0
"1331","Male","64+","NH Black","<HSG","SBP 120-129","Overweight","Smoke",0
"1332","Female","64+","NH Black","<HSG","SBP 120-129","Overweight","Smoke",0
"1333","Male","18-44","Hispanic","<HSG","SBP 120-129","Overweight","Smoke",0
"1334","Female","18-44","Hispanic","<HSG","SBP 120-129","Overweight","Smoke",0
"1335","Male","45-64","Hispanic","<HSG","SBP 120-129","Overweight","Smoke",11682
"1336","Female","45-64","Hispanic","<HSG","SBP 120-129","Overweight","Smoke",0
"1337","Male","64+","Hispanic","<HSG","SBP 120-129","Overweight","Smoke",0
"1338","Female","64+","Hispanic","<HSG","SBP 120-129","Overweight","Smoke",0
"1339","Male","18-44","Other","<HSG","SBP 120-129","Overweight","Smoke",0
"1340","Female","18-44","Other","<HSG","SBP 120-129","Overweight","Smoke",0
"1341","Male","45-64","Other","<HSG","SBP 120-129","Overweight","Smoke",0
"1342","Female","45-64","Other","<HSG","SBP 120-129","Overweight","Smoke",0
"1343","Male","64+","Other","<HSG","SBP 120-129","Overweight","Smoke",0
"1344","Female","64+","Other","<HSG","SBP 120-129","Overweight","Smoke",0
"1345","Male","18-44","NH White","HSG/GED","SBP 120-129","Overweight","Smoke",0
"1346","Female","18-44","NH White","HSG/GED","SBP 120-129","Overweight","Smoke",0
"1347","Male","45-64","NH White","HSG/GED","SBP 120-129","Overweight","Smoke",0
"1348","Female","45-64","NH White","HSG/GED","SBP 120-129","Overweight","Smoke",0
"1349","Male","64+","NH White","HSG/GED","SBP 120-129","Overweight","Smoke",0
"1350","Female","64+","NH White","HSG/GED","SBP 120-129","Overweight","Smoke",0
"1351","Male","18-44","NH Black","HSG/GED","SBP 120-129","Overweight","Smoke",0
"1352","Female","18-44","NH Black","HSG/GED","SBP 120-129","Overweight","Smoke",0
"1353","Male","45-64","NH Black","HSG/GED","SBP 120-129","Overweight","Smoke",0
"1354","Female","45-64","NH Black","HSG/GED","SBP 120-129","Overweight","Smoke",0
"1355","Male","64+","NH Black","HSG/GED","SBP 120-129","Overweight","Smoke",0
"1356","Female","64+","NH Black","HSG/GED","SBP 120-129","Overweight","Smoke",0
"1357","Male","18-44","Hispanic","HSG/GED","SBP 120-129","Overweight","Smoke",28806
"1358","Female","18-44","Hispanic","HSG/GED","SBP 120-129","Overweight","Smoke",0
"1359","Male","45-64","Hispanic","HSG/GED","SBP 120-129","Overweight","Smoke",0
"1360","Female","45-64","Hispanic","HSG/GED","SBP 120-129","Overweight","Smoke",9304
"1361","Male","64+","Hispanic","HSG/GED","SBP 120-129","Overweight","Smoke",0
"1362","Female","64+","Hispanic","HSG/GED","SBP 120-129","Overweight","Smoke",0
"1363","Male","18-44","Other","HSG/GED","SBP 120-129","Overweight","Smoke",0
"1364","Female","18-44","Other","HSG/GED","SBP 120-129","Overweight","Smoke",0
"1365","Male","45-64","Other","HSG/GED","SBP 120-129","Overweight","Smoke",0
"1366","Female","45-64","Other","HSG/GED","SBP 120-129","Overweight","Smoke",0
"1367","Male","64+","Other","HSG/GED","SBP 120-129","Overweight","Smoke",0
"1368","Female","64+","Other","HSG/GED","SBP 120-129","Overweight","Smoke",0
"1369","Male","18-44","NH White","Some college/TS","SBP 120-129","Overweight","Smoke",0
"1370","Female","18-44","NH White","Some college/TS","SBP 120-129","Overweight","Smoke",0
"1371","Male","45-64","NH White","Some college/TS","SBP 120-129","Overweight","Smoke",99288
"1372","Female","45-64","NH White","Some college/TS","SBP 120-129","Overweight","Smoke",0
"1373","Male","64+","NH White","Some college/TS","SBP 120-129","Overweight","Smoke",160552
"1374","Female","64+","NH White","Some college/TS","SBP 120-129","Overweight","Smoke",0
"1375","Male","18-44","NH Black","Some college/TS","SBP 120-129","Overweight","Smoke",0
"1376","Female","18-44","NH Black","Some college/TS","SBP 120-129","Overweight","Smoke",0
"1377","Male","45-64","NH Black","Some college/TS","SBP 120-129","Overweight","Smoke",12619
"1378","Female","45-64","NH Black","Some college/TS","SBP 120-129","Overweight","Smoke",0
"1379","Male","64+","NH Black","Some college/TS","SBP 120-129","Overweight","Smoke",0
"1380","Female","64+","NH Black","Some college/TS","SBP 120-129","Overweight","Smoke",0
"1381","Male","18-44","Hispanic","Some college/TS","SBP 120-129","Overweight","Smoke",0
"1382","Female","18-44","Hispanic","Some college/TS","SBP 120-129","Overweight","Smoke",0
"1383","Male","45-64","Hispanic","Some college/TS","SBP 120-129","Overweight","Smoke",0
"1384","Female","45-64","Hispanic","Some college/TS","SBP 120-129","Overweight","Smoke",0
"1385","Male","64+","Hispanic","Some college/TS","SBP 120-129","Overweight","Smoke",0
"1386","Female","64+","Hispanic","Some college/TS","SBP 120-129","Overweight","Smoke",0
"1387","Male","18-44","Other","Some college/TS","SBP 120-129","Overweight","Smoke",0
"1388","Female","18-44","Other","Some college/TS","SBP 120-129","Overweight","Smoke",0
"1389","Male","45-64","Other","Some college/TS","SBP 120-129","Overweight","Smoke",0
"1390","Female","45-64","Other","Some college/TS","SBP 120-129","Overweight","Smoke",0
"1391","Male","64+","Other","Some college/TS","SBP 120-129","Overweight","Smoke",0
"1392","Female","64+","Other","Some college/TS","SBP 120-129","Overweight","Smoke",0
"1393","Male","18-44","NH White",">=College grad","SBP 120-129","Overweight","Smoke",0
"1394","Female","18-44","NH White",">=College grad","SBP 120-129","Overweight","Smoke",0
"1395","Male","45-64","NH White",">=College grad","SBP 120-129","Overweight","Smoke",0
"1396","Female","45-64","NH White",">=College grad","SBP 120-129","Overweight","Smoke",0
"1397","Male","64+","NH White",">=College grad","SBP 120-129","Overweight","Smoke",0
"1398","Female","64+","NH White",">=College grad","SBP 120-129","Overweight","Smoke",0
"1399","Male","18-44","NH Black",">=College grad","SBP 120-129","Overweight","Smoke",0
"1400","Female","18-44","NH Black",">=College grad","SBP 120-129","Overweight","Smoke",0
"1401","Male","45-64","NH Black",">=College grad","SBP 120-129","Overweight","Smoke",0
"1402","Female","45-64","NH Black",">=College grad","SBP 120-129","Overweight","Smoke",0
"1403","Male","64+","NH Black",">=College grad","SBP 120-129","Overweight","Smoke",0
"1404","Female","64+","NH Black",">=College grad","SBP 120-129","Overweight","Smoke",0
"1405","Male","18-44","Hispanic",">=College grad","SBP 120-129","Overweight","Smoke",0
"1406","Female","18-44","Hispanic",">=College grad","SBP 120-129","Overweight","Smoke",0
"1407","Male","45-64","Hispanic",">=College grad","SBP 120-129","Overweight","Smoke",0
"1408","Female","45-64","Hispanic",">=College grad","SBP 120-129","Overweight","Smoke",0
"1409","Male","64+","Hispanic",">=College grad","SBP 120-129","Overweight","Smoke",0
"1410","Female","64+","Hispanic",">=College grad","SBP 120-129","Overweight","Smoke",0
"1411","Male","18-44","Other",">=College grad","SBP 120-129","Overweight","Smoke",0
"1412","Female","18-44","Other",">=College grad","SBP 120-129","Overweight","Smoke",0
"1413","Male","45-64","Other",">=College grad","SBP 120-129","Overweight","Smoke",0
"1414","Female","45-64","Other",">=College grad","SBP 120-129","Overweight","Smoke",0
"1415","Male","64+","Other",">=College grad","SBP 120-129","Overweight","Smoke",0
"1416","Female","64+","Other",">=College grad","SBP 120-129","Overweight","Smoke",0
"1417","Male","18-44","NH White",NA,"SBP 120-129","Overweight","Smoke",0
"1418","Female","18-44","NH White",NA,"SBP 120-129","Overweight","Smoke",0
"1419","Male","45-64","NH White",NA,"SBP 120-129","Overweight","Smoke",0
"1420","Female","45-64","NH White",NA,"SBP 120-129","Overweight","Smoke",0
"1421","Male","64+","NH White",NA,"SBP 120-129","Overweight","Smoke",0
"1422","Female","64+","NH White",NA,"SBP 120-129","Overweight","Smoke",0
"1423","Male","18-44","NH Black",NA,"SBP 120-129","Overweight","Smoke",0
"1424","Female","18-44","NH Black",NA,"SBP 120-129","Overweight","Smoke",0
"1425","Male","45-64","NH Black",NA,"SBP 120-129","Overweight","Smoke",0
"1426","Female","45-64","NH Black",NA,"SBP 120-129","Overweight","Smoke",0
"1427","Male","64+","NH Black",NA,"SBP 120-129","Overweight","Smoke",0
"1428","Female","64+","NH Black",NA,"SBP 120-129","Overweight","Smoke",0
"1429","Male","18-44","Hispanic",NA,"SBP 120-129","Overweight","Smoke",0
"1430","Female","18-44","Hispanic",NA,"SBP 120-129","Overweight","Smoke",0
"1431","Male","45-64","Hispanic",NA,"SBP 120-129","Overweight","Smoke",0
"1432","Female","45-64","Hispanic",NA,"SBP 120-129","Overweight","Smoke",0
"1433","Male","64+","Hispanic",NA,"SBP 120-129","Overweight","Smoke",0
"1434","Female","64+","Hispanic",NA,"SBP 120-129","Overweight","Smoke",0
"1435","Male","18-44","Other",NA,"SBP 120-129","Overweight","Smoke",0
"1436","Female","18-44","Other",NA,"SBP 120-129","Overweight","Smoke",0
"1437","Male","45-64","Other",NA,"SBP 120-129","Overweight","Smoke",0
"1438","Female","45-64","Other",NA,"SBP 120-129","Overweight","Smoke",0
"1439","Male","64+","Other",NA,"SBP 120-129","Overweight","Smoke",0
"1440","Female","64+","Other",NA,"SBP 120-129","Overweight","Smoke",0
"1441","Male","18-44","NH White","<HSG","SBP 130-139","Overweight","Smoke",0
"1442","Female","18-44","NH White","<HSG","SBP 130-139","Overweight","Smoke",0
"1443","Male","45-64","NH White","<HSG","SBP 130-139","Overweight","Smoke",0
"1444","Female","45-64","NH White","<HSG","SBP 130-139","Overweight","Smoke",0
"1445","Male","64+","NH White","<HSG","SBP 130-139","Overweight","Smoke",12334
"1446","Female","64+","NH White","<HSG","SBP 130-139","Overweight","Smoke",0
"1447","Male","18-44","NH Black","<HSG","SBP 130-139","Overweight","Smoke",0
"1448","Female","18-44","NH Black","<HSG","SBP 130-139","Overweight","Smoke",0
"1449","Male","45-64","NH Black","<HSG","SBP 130-139","Overweight","Smoke",0
"1450","Female","45-64","NH Black","<HSG","SBP 130-139","Overweight","Smoke",0
"1451","Male","64+","NH Black","<HSG","SBP 130-139","Overweight","Smoke",0
"1452","Female","64+","NH Black","<HSG","SBP 130-139","Overweight","Smoke",0
"1453","Male","18-44","Hispanic","<HSG","SBP 130-139","Overweight","Smoke",31081
"1454","Female","18-44","Hispanic","<HSG","SBP 130-139","Overweight","Smoke",0
"1455","Male","45-64","Hispanic","<HSG","SBP 130-139","Overweight","Smoke",18478
"1456","Female","45-64","Hispanic","<HSG","SBP 130-139","Overweight","Smoke",0
"1457","Male","64+","Hispanic","<HSG","SBP 130-139","Overweight","Smoke",0
"1458","Female","64+","Hispanic","<HSG","SBP 130-139","Overweight","Smoke",0
"1459","Male","18-44","Other","<HSG","SBP 130-139","Overweight","Smoke",0
"1460","Female","18-44","Other","<HSG","SBP 130-139","Overweight","Smoke",0
"1461","Male","45-64","Other","<HSG","SBP 130-139","Overweight","Smoke",0
"1462","Female","45-64","Other","<HSG","SBP 130-139","Overweight","Smoke",0
"1463","Male","64+","Other","<HSG","SBP 130-139","Overweight","Smoke",0
"1464","Female","64+","Other","<HSG","SBP 130-139","Overweight","Smoke",0
"1465","Male","18-44","NH White","HSG/GED","SBP 130-139","Overweight","Smoke",0
"1466","Female","18-44","NH White","HSG/GED","SBP 130-139","Overweight","Smoke",0
"1467","Male","45-64","NH White","HSG/GED","SBP 130-139","Overweight","Smoke",0
"1468","Female","45-64","NH White","HSG/GED","SBP 130-139","Overweight","Smoke",0
"1469","Male","64+","NH White","HSG/GED","SBP 130-139","Overweight","Smoke",0
"1470","Female","64+","NH White","HSG/GED","SBP 130-139","Overweight","Smoke",0
"1471","Male","18-44","NH Black","HSG/GED","SBP 130-139","Overweight","Smoke",0
"1472","Female","18-44","NH Black","HSG/GED","SBP 130-139","Overweight","Smoke",0
"1473","Male","45-64","NH Black","HSG/GED","SBP 130-139","Overweight","Smoke",15166
"1474","Female","45-64","NH Black","HSG/GED","SBP 130-139","Overweight","Smoke",0
"1475","Male","64+","NH Black","HSG/GED","SBP 130-139","Overweight","Smoke",10649
"1476","Female","64+","NH Black","HSG/GED","SBP 130-139","Overweight","Smoke",0
"1477","Male","18-44","Hispanic","HSG/GED","SBP 130-139","Overweight","Smoke",0
"1478","Female","18-44","Hispanic","HSG/GED","SBP 130-139","Overweight","Smoke",0
"1479","Male","45-64","Hispanic","HSG/GED","SBP 130-139","Overweight","Smoke",0
"1480","Female","45-64","Hispanic","HSG/GED","SBP 130-139","Overweight","Smoke",0
"1481","Male","64+","Hispanic","HSG/GED","SBP 130-139","Overweight","Smoke",0
"1482","Female","64+","Hispanic","HSG/GED","SBP 130-139","Overweight","Smoke",6440
"1483","Male","18-44","Other","HSG/GED","SBP 130-139","Overweight","Smoke",0
