"","Gender","Age_Group","Race_or_Ethnicity","Education","SBP","BMI","Smoker","background_n"
"3788","Female","18-39","NH Black","HSG/GED","SBP<120","Underweight","No smoke",0
"3789","Male","40-59","NH Black","HSG/GED","SBP<120","Underweight","No smoke",0
"3790","Female","40-59","NH Black","HSG/GED","SBP<120","Underweight","No smoke",0
"3791","Male","59+","NH Black","HSG/GED","SBP<120","Underweight","No smoke",0
"3792","Female","59+","NH Black","HSG/GED","SBP<120","Underweight","No smoke",0
"3793","Male","18-39","NH Asian","HSG/GED","SBP<120","Underweight","No smoke",0
"3794","Female","18-39","NH Asian","HSG/GED","SBP<120","Underweight","No smoke",0
"3795","Male","40-59","NH Asian","HSG/GED","SBP<120","Underweight","No smoke",0
"3796","Female","40-59","NH Asian","HSG/GED","SBP<120","Underweight","No smoke",0
"3797","Male","59+","NH Asian","HSG/GED","SBP<120","Underweight","No smoke",0
"3798","Female","59+","NH Asian","HSG/GED","SBP<120","Underweight","No smoke",0
"3799","Male","18-39","Hispanic","HSG/GED","SBP<120","Underweight","No smoke",0
"3800","Female","18-39","Hispanic","HSG/GED","SBP<120","Underweight","No smoke",0
"3801","Male","40-59","Hispanic","HSG/GED","SBP<120","Underweight","No smoke",0
"3802","Female","40-59","Hispanic","HSG/GED","SBP<120","Underweight","No smoke",0
"3803","Male","59+","Hispanic","HSG/GED","SBP<120","Underweight","No smoke",0
"3804","Female","59+","Hispanic","HSG/GED","SBP<120","Underweight","No smoke",0
"3805","Male","18-39","Other","HSG/GED","SBP<120","Underweight","No smoke",0
"3806","Female","18-39","Other","HSG/GED","SBP<120","Underweight","No smoke",0
"3807","Male","40-59","Other","HSG/GED","SBP<120","Underweight","No smoke",0
"3808","Female","40-59","Other","HSG/GED","SBP<120","Underweight","No smoke",0
"3809","Male","59+","Other","HSG/GED","SBP<120","Underweight","No smoke",0
"3810","Female","59+","Other","HSG/GED","SBP<120","Underweight","No smoke",0
"3811","Male","18-39","NH White","Some college/TS","SBP<120","Underweight","No smoke",0
"3812","Female","18-39","NH White","Some college/TS","SBP<120","Underweight","No smoke",0
"3813","Male","40-59","NH White","Some college/TS","SBP<120","Underweight","No smoke",0
"3814","Female","40-59","NH White","Some college/TS","SBP<120","Underweight","No smoke",0
"3815","Male","59+","NH White","Some college/TS","SBP<120","Underweight","No smoke",0
"3816","Female","59+","NH White","Some college/TS","SBP<120","Underweight","No smoke",0
"3817","Male","18-39","NH Black","Some college/TS","SBP<120","Underweight","No smoke",0
"3818","Female","18-39","NH Black","Some college/TS","SBP<120","Underweight","No smoke",0
"3819","Male","40-59","NH Black","Some college/TS","SBP<120","Underweight","No smoke",0
"3820","Female","40-59","NH Black","Some college/TS","SBP<120","Underweight","No smoke",0
"3821","Male","59+","NH Black","Some college/TS","SBP<120","Underweight","No smoke",0
"3822","Female","59+","NH Black","Some college/TS","SBP<120","Underweight","No smoke",0
"3823","Male","18-39","NH Asian","Some college/TS","SBP<120","Underweight","No smoke",0
"3824","Female","18-39","NH Asian","Some college/TS","SBP<120","Underweight","No smoke",0
"3825","Male","40-59","NH Asian","Some college/TS","SBP<120","Underweight","No smoke",0
"3826","Female","40-59","NH Asian","Some college/TS","SBP<120","Underweight","No smoke",0
"3827","Male","59+","NH Asian","Some college/TS","SBP<120","Underweight","No smoke",0
"3828","Female","59+","NH Asian","Some college/TS","SBP<120","Underweight","No smoke",0
"3829","Male","18-39","Hispanic","Some college/TS","SBP<120","Underweight","No smoke",0
"3830","Female","18-39","Hispanic","Some college/TS","SBP<120","Underweight","No smoke",0
"3831","Male","40-59","Hispanic","Some college/TS","SBP<120","Underweight","No smoke",0
"3832","Female","40-59","Hispanic","Some college/TS","SBP<120","Underweight","No smoke",0
"3833","Male","59+","Hispanic","Some college/TS","SBP<120","Underweight","No smoke",0
"3834","Female","59+","Hispanic","Some college/TS","SBP<120","Underweight","No smoke",0
"3835","Male","18-39","Other","Some college/TS","SBP<120","Underweight","No smoke",0
"3836","Female","18-39","Other","Some college/TS","SBP<120","Underweight","No smoke",0
"3837","Male","40-59","Other","Some college/TS","SBP<120","Underweight","No smoke",0
"3838","Female","40-59","Other","Some college/TS","SBP<120","Underweight","No smoke",0
"3839","Male","59+","Other","Some college/TS","SBP<120","Underweight","No smoke",0
"3840","Female","59+","Other","Some college/TS","SBP<120","Underweight","No smoke",0
"3841","Male","18-39","NH White",">=College grad","SBP<120","Underweight","No smoke",0
"3842","Female","18-39","NH White",">=College grad","SBP<120","Underweight","No smoke",0
"3843","Male","40-59","NH White",">=College grad","SBP<120","Underweight","No smoke",0
"3844","Female","40-59","NH White",">=College grad","SBP<120","Underweight","No smoke",0
"3845","Male","59+","NH White",">=College grad","SBP<120","Underweight","No smoke",0
"3846","Female","59+","NH White",">=College grad","SBP<120","Underweight","No smoke",0
"3847","Male","18-39","NH Black",">=College grad","SBP<120","Underweight","No smoke",0
"3848","Female","18-39","NH Black",">=College grad","SBP<120","Underweight","No smoke",0
"3849","Male","40-59","NH Black",">=College grad","SBP<120","Underweight","No smoke",0
"3850","Female","40-59","NH Black",">=College grad","SBP<120","Underweight","No smoke",0
"3851","Male","59+","NH Black",">=College grad","SBP<120","Underweight","No smoke",0
"3852","Female","59+","NH Black",">=College grad","SBP<120","Underweight","No smoke",0
"3853","Male","18-39","NH Asian",">=College grad","SBP<120","Underweight","No smoke",0
"3854","Female","18-39","NH Asian",">=College grad","SBP<120","Underweight","No smoke",0
"3855","Male","40-59","NH Asian",">=College grad","SBP<120","Underweight","No smoke",0
"3856","Female","40-59","NH Asian",">=College grad","SBP<120","Underweight","No smoke",0
"3857","Male","59+","NH Asian",">=College grad","SBP<120","Underweight","No smoke",0
"3858","Female","59+","NH Asian",">=College grad","SBP<120","Underweight","No smoke",0
"3859","Male","18-39","Hispanic",">=College grad","SBP<120","Underweight","No smoke",0
"3860","Female","18-39","Hispanic",">=College grad","SBP<120","Underweight","No smoke",0
"3861","Male","40-59","Hispanic",">=College grad","SBP<120","Underweight","No smoke",0
"3862","Female","40-59","Hispanic",">=College grad","SBP<120","Underweight","No smoke",0
"3863","Male","59+","Hispanic",">=College grad","SBP<120","Underweight","No smoke",0
"3864","Female","59+","Hispanic",">=College grad","SBP<120","Underweight","No smoke",0
"3865","Male","18-39","Other",">=College grad","SBP<120","Underweight","No smoke",0
"3866","Female","18-39","Other",">=College grad","SBP<120","Underweight","No smoke",0
"3867","Male","40-59","Other",">=College grad","SBP<120","Underweight","No smoke",0
"3868","Female","40-59","Other",">=College grad","SBP<120","Underweight","No smoke",0
"3869","Male","59+","Other",">=College grad","SBP<120","Underweight","No smoke",0
"3870","Female","59+","Other",">=College grad","SBP<120","Underweight","No smoke",0
"3871","Male","18-39","NH White",NA,"SBP<120","Underweight","No smoke",0
"3872","Female","18-39","NH White",NA,"SBP<120","Underweight","No smoke",0
"3873","Male","40-59","NH White",NA,"SBP<120","Underweight","No smoke",0
"3874","Female","40-59","NH White",NA,"SBP<120","Underweight","No smoke",0
"3875","Male","59+","NH White",NA,"SBP<120","Underweight","No smoke",0
"3876","Female","59+","NH White",NA,"SBP<120","Underweight","No smoke",0
"3877","Male","18-39","NH Black",NA,"SBP<120","Underweight","No smoke",0
"3878","Female","18-39","NH Black",NA,"SBP<120","Underweight","No smoke",0
"3879","Male","40-59","NH Black",NA,"SBP<120","Underweight","No smoke",0
"3880","Female","40-59","NH Black",NA,"SBP<120","Underweight","No smoke",0
"3881","Male","59+","NH Black",NA,"SBP<120","Underweight","No smoke",0
"3882","Female","59+","NH Black",NA,"SBP<120","Underweight","No smoke",0
"3883","Male","18-39","NH Asian",NA,"SBP<120","Underweight","No smoke",0
"3884","Female","18-39","NH Asian",NA,"SBP<120","Underweight","No smoke",0
"3885","Male","40-59","NH Asian",NA,"SBP<120","Underweight","No smoke",0
"3886","Female","40-59","NH Asian",NA,"SBP<120","Underweight","No smoke",0
"3887","Male","59+","NH Asian",NA,"SBP<120","Underweight","No smoke",0
"3888","Female","59+","NH Asian",NA,"SBP<120","Underweight","No smoke",0
"3889","Male","18-39","Hispanic",NA,"SBP<120","Underweight","No smoke",0
"3890","Female","18-39","Hispanic",NA,"SBP<120","Underweight","No smoke",0
"3891","Male","40-59","Hispanic",NA,"SBP<120","Underweight","No smoke",0
"3892","Female","40-59","Hispanic",NA,"SBP<120","Underweight","No smoke",0
"3893","Male","59+","Hispanic",NA,"SBP<120","Underweight","No smoke",0
"3894","Female","59+","Hispanic",NA,"SBP<120","Underweight","No smoke",0
"3895","Male","18-39","Other",NA,"SBP<120","Underweight","No smoke",0
"3896","Female","18-39","Other",NA,"SBP<120","Underweight","No smoke",0
"3897","Male","40-59","Other",NA,"SBP<120","Underweight","No smoke",0
"3898","Female","40-59","Other",NA,"SBP<120","Underweight","No smoke",0
"3899","Male","59+","Other",NA,"SBP<120","Underweight","No smoke",0
"3900","Female","59+","Other",NA,"SBP<120","Underweight","No smoke",0
"3901","Male","18-39","NH White","<HSG","SBP 120-129","Underweight","No smoke",0
"3902","Female","18-39","NH White","<HSG","SBP 120-129","Underweight","No smoke",0
"3903","Male","40-59","NH White","<HSG","SBP 120-129","Underweight","No smoke",0
"3904","Female","40-59","NH White","<HSG","SBP 120-129","Underweight","No smoke",0
"3905","Male","59+","NH White","<HSG","SBP 120-129","Underweight","No smoke",0
"3906","Female","59+","NH White","<HSG","SBP 120-129","Underweight","No smoke",0
"3907","Male","18-39","NH Black","<HSG","SBP 120-129","Underweight","No smoke",0
"3908","Female","18-39","NH Black","<HSG","SBP 120-129","Underweight","No smoke",0
"3909","Male","40-59","NH Black","<HSG","SBP 120-129","Underweight","No smoke",0
"3910","Female","40-59","NH Black","<HSG","SBP 120-129","Underweight","No smoke",0
"3911","Male","59+","NH Black","<HSG","SBP 120-129","Underweight","No smoke",0
"3912","Female","59+","NH Black","<HSG","SBP 120-129","Underweight","No smoke",0
"3913","Male","18-39","NH Asian","<HSG","SBP 120-129","Underweight","No smoke",0
"3914","Female","18-39","NH Asian","<HSG","SBP 120-129","Underweight","No smoke",0
"3915","Male","40-59","NH Asian","<HSG","SBP 120-129","Underweight","No smoke",0
"3916","Female","40-59","NH Asian","<HSG","SBP 120-129","Underweight","No smoke",0
"3917","Male","59+","NH Asian","<HSG","SBP 120-129","Underweight","No smoke",0
"3918","Female","59+","NH Asian","<HSG","SBP 120-129","Underweight","No smoke",0
"3919","Male","18-39","Hispanic","<HSG","SBP 120-129","Underweight","No smoke",0
"3920","Female","18-39","Hispanic","<HSG","SBP 120-129","Underweight","No smoke",0
"3921","Male","40-59","Hispanic","<HSG","SBP 120-129","Underweight","No smoke",0
"3922","Female","40-59","Hispanic","<HSG","SBP 120-129","Underweight","No smoke",0
"3923","Male","59+","Hispanic","<HSG","SBP 120-129","Underweight","No smoke",0
"3924","Female","59+","Hispanic","<HSG","SBP 120-129","Underweight","No smoke",0
"3925","Male","18-39","Other","<HSG","SBP 120-129","Underweight","No smoke",0
"3926","Female","18-39","Other","<HSG","SBP 120-129","Underweight","No smoke",0
"3927","Male","40-59","Other","<HSG","SBP 120-129","Underweight","No smoke",0
"3928","Female","40-59","Other","<HSG","SBP 120-129","Underweight","No smoke",0
"3929","Male","59+","Other","<HSG","SBP 120-129","Underweight","No smoke",0
"3930","Female","59+","Other","<HSG","SBP 120-129","Underweight","No smoke",0
"3931","Male","18-39","NH White","HSG/GED","SBP 120-129","Underweight","No smoke",0
"3932","Female","18-39","NH White","HSG/GED","SBP 120-129","Underweight","No smoke",0
"3933","Male","40-59","NH White","HSG/GED","SBP 120-129","Underweight","No smoke",0
"3934","Female","40-59","NH White","HSG/GED","SBP 120-129","Underweight","No smoke",0
"3935","Male","59+","NH White","HSG/GED","SBP 120-129","Underweight","No smoke",0
"3936","Female","59+","NH White","HSG/GED","SBP 120-129","Underweight","No smoke",0
"3937","Male","18-39","NH Black","HSG/GED","SBP 120-129","Underweight","No smoke",0
"3938","Female","18-39","NH Black","HSG/GED","SBP 120-129","Underweight","No smoke",0
"3939","Male","40-59","NH Black","HSG/GED","SBP 120-129","Underweight","No smoke",0
"3940","Female","40-59","NH Black","HSG/GED","SBP 120-129","Underweight","No smoke",0
"3941","Male","59+","NH Black","HSG/GED","SBP 120-129","Underweight","No smoke",0
"3942","Female","59+","NH Black","HSG/GED","SBP 120-129","Underweight","No smoke",0
"3943","Male","18-39","NH Asian","HSG/GED","SBP 120-129","Underweight","No smoke",0
"3944","Female","18-39","NH Asian","HSG/GED","SBP 120-129","Underweight","No smoke",0
"3945","Male","40-59","NH Asian","HSG/GED","SBP 120-129","Underweight","No smoke",0
"3946","Female","40-59","NH Asian","HSG/GED","SBP 120-129","Underweight","No smoke",0
"3947","Male","59+","NH Asian","HSG/GED","SBP 120-129","Underweight","No smoke",0
"3948","Female","59+","NH Asian","HSG/GED","SBP 120-129","Underweight","No smoke",0
"3949","Male","18-39","Hispanic","HSG/GED","SBP 120-129","Underweight","No smoke",0
"3950","Female","18-39","Hispanic","HSG/GED","SBP 120-129","Underweight","No smoke",0
"3951","Male","40-59","Hispanic","HSG/GED","SBP 120-129","Underweight","No smoke",0
"3952","Female","40-59","Hispanic","HSG/GED","SBP 120-129","Underweight","No smoke",0
"3953","Male","59+","Hispanic","HSG/GED","SBP 120-129","Underweight","No smoke",0
"3954","Female","59+","Hispanic","HSG/GED","SBP 120-129","Underweight","No smoke",0
"3955","Male","18-39","Other","HSG/GED","SBP 120-129","Underweight","No smoke",0
"3956","Female","18-39","Other","HSG/GED","SBP 120-129","Underweight","No smoke",0
"3957","Male","40-59","Other","HSG/GED","SBP 120-129","Underweight","No smoke",0
"3958","Female","40-59","Other","HSG/GED","SBP 120-129","Underweight","No smoke",0
"3959","Male","59+","Other","HSG/GED","SBP 120-129","Underweight","No smoke",0
"3960","Female","59+","Other","HSG/GED","SBP 120-129","Underweight","No smoke",0
"3961","Male","18-39","NH White","Some college/TS","SBP 120-129","Underweight","No smoke",0
"3962","Female","18-39","NH White","Some college/TS","SBP 120-129","Underweight","No smoke",0
"3963","Male","40-59","NH White","Some college/TS","SBP 120-129","Underweight","No smoke",0
"3964","Female","40-59","NH White","Some college/TS","SBP 120-129","Underweight","No smoke",0
"3965","Male","59+","NH White","Some college/TS","SBP 120-129","Underweight","No smoke",0
"3966","Female","59+","NH White","Some college/TS","SBP 120-129","Underweight","No smoke",0
"3967","Male","18-39","NH Black","Some college/TS","SBP 120-129","Underweight","No smoke",0
"3968","Female","18-39","NH Black","Some college/TS","SBP 120-129","Underweight","No smoke",0
"3969","Male","40-59","NH Black","Some college/TS","SBP 120-129","Underweight","No smoke",0
"3970","Female","40-59","NH Black","Some college/TS","SBP 120-129","Underweight","No smoke",0
"3971","Male","59+","NH Black","Some college/TS","SBP 120-129","Underweight","No smoke",0
"3972","Female","59+","NH Black","Some college/TS","SBP 120-129","Underweight","No smoke",0
"3973","Male","18-39","NH Asian","Some college/TS","SBP 120-129","Underweight","No smoke",0
"3974","Female","18-39","NH Asian","Some college/TS","SBP 120-129","Underweight","No smoke",0
"3975","Male","40-59","NH Asian","Some college/TS","SBP 120-129","Underweight","No smoke",0
"3976","Female","40-59","NH Asian","Some college/TS","SBP 120-129","Underweight","No smoke",0
"3977","Male","59+","NH Asian","Some college/TS","SBP 120-129","Underweight","No smoke",0
"3978","Female","59+","NH Asian","Some college/TS","SBP 120-129","Underweight","No smoke",0
"3979","Male","18-39","Hispanic","Some college/TS","SBP 120-129","Underweight","No smoke",0
"3980","Female","18-39","Hispanic","Some college/TS","SBP 120-129","Underweight","No smoke",0
"3981","Male","40-59","Hispanic","Some college/TS","SBP 120-129","Underweight","No smoke",0
"3982","Female","40-59","Hispanic","Some college/TS","SBP 120-129","Underweight","No smoke",0
"3983","Male","59+","Hispanic","Some college/TS","SBP 120-129","Underweight","No smoke",0
"3984","Female","59+","Hispanic","Some college/TS","SBP 120-129","Underweight","No smoke",0
"3985","Male","18-39","Other","Some college/TS","SBP 120-129","Underweight","No smoke",0
"3986","Female","18-39","Other","Some college/TS","SBP 120-129","Underweight","No smoke",0
"3987","Male","40-59","Other","Some college/TS","SBP 120-129","Underweight","No smoke",0
"3988","Female","40-59","Other","Some college/TS","SBP 120-129","Underweight","No smoke",0
"3989","Male","59+","Other","Some college/TS","SBP 120-129","Underweight","No smoke",0
"3990","Female","59+","Other","Some college/TS","SBP 120-129","Underweight","No smoke",0
"3991","Male","18-39","NH White",">=College grad","SBP 120-129","Underweight","No smoke",0
"3992","Female","18-39","NH White",">=College grad","SBP 120-129","Underweight","No smoke",0
"3993","Male","40-59","NH White",">=College grad","SBP 120-129","Underweight","No smoke",0
"3994","Female","40-59","NH White",">=College grad","SBP 120-129","Underweight","No smoke",0
"3995","Male","59+","NH White",">=College grad","SBP 120-129","Underweight","No smoke",0
"3996","Female","59+","NH White",">=College grad","SBP 120-129","Underweight","No smoke",0
"3997","Male","18-39","NH Black",">=College grad","SBP 120-129","Underweight","No smoke",0
"3998","Female","18-39","NH Black",">=College grad","SBP 120-129","Underweight","No smoke",0
"3999","Male","40-59","NH Black",">=College grad","SBP 120-129","Underweight","No smoke",0
"4000","Female","40-59","NH Black",">=College grad","SBP 120-129","Underweight","No smoke",0
"4001","Male","59+","NH Black",">=College grad","SBP 120-129","Underweight","No smoke",0
"4002","Female","59+","NH Black",">=College grad","SBP 120-129","Underweight","No smoke",0
"4003","Male","18-39","NH Asian",">=College grad","SBP 120-129","Underweight","No smoke",0
"4004","Female","18-39","NH Asian",">=College grad","SBP 120-129","Underweight","No smoke",0
"4005","Male","40-59","NH Asian",">=College grad","SBP 120-129","Underweight","No smoke",0
"4006","Female","40-59","NH Asian",">=College grad","SBP 120-129","Underweight","No smoke",0
"4007","Male","59+","NH Asian",">=College grad","SBP 120-129","Underweight","No smoke",0
"4008","Female","59+","NH Asian",">=College grad","SBP 120-129","Underweight","No smoke",0
"4009","Male","18-39","Hispanic",">=College grad","SBP 120-129","Underweight","No smoke",0
"4010","Female","18-39","Hispanic",">=College grad","SBP 120-129","Underweight","No smoke",0
"4011","Male","40-59","Hispanic",">=College grad","SBP 120-129","Underweight","No smoke",0
"4012","Female","40-59","Hispanic",">=College grad","SBP 120-129","Underweight","No smoke",0
"4013","Male","59+","Hispanic",">=College grad","SBP 120-129","Underweight","No smoke",0
"4014","Female","59+","Hispanic",">=College grad","SBP 120-129","Underweight","No smoke",0
"4015","Male","18-39","Other",">=College grad","SBP 120-129","Underweight","No smoke",0
"4016","Female","18-39","Other",">=College grad","SBP 120-129","Underweight","No smoke",0
"4017","Male","40-59","Other",">=College grad","SBP 120-129","Underweight","No smoke",0
"4018","Female","40-59","Other",">=College grad","SBP 120-129","Underweight","No smoke",0
"4019","Male","59+","Other",">=College grad","SBP 120-129","Underweight","No smoke",0
"4020","Female","59+","Other",">=College grad","SBP 120-129","Underweight","No smoke",0
"4021","Male","18-39","NH White",NA,"SBP 120-129","Underweight","No smoke",0
"4022","Female","18-39","NH White",NA,"SBP 120-129","Underweight","No smoke",0
"4023","Male","40-59","NH White",NA,"SBP 120-129","Underweight","No smoke",0
"4024","Female","40-59","NH White",NA,"SBP 120-129","Underweight","No smoke",0
"4025","Male","59+","NH White",NA,"SBP 120-129","Underweight","No smoke",0
"4026","Female","59+","NH White",NA,"SBP 120-129","Underweight","No smoke",0
"4027","Male","18-39","NH Black",NA,"SBP 120-129","Underweight","No smoke",0
"4028","Female","18-39","NH Black",NA,"SBP 120-129","Underweight","No smoke",0
"4029","Male","40-59","NH Black",NA,"SBP 120-129","Underweight","No smoke",0
"4030","Female","40-59","NH Black",NA,"SBP 120-129","Underweight","No smoke",0
"4031","Male","59+","NH Black",NA,"SBP 120-129","Underweight","No smoke",0
"4032","Female","59+","NH Black",NA,"SBP 120-129","Underweight","No smoke",0
"4033","Male","18-39","NH Asian",NA,"SBP 120-129","Underweight","No smoke",0
"4034","Female","18-39","NH Asian",NA,"SBP 120-129","Underweight","No smoke",0
"4035","Male","40-59","NH Asian",NA,"SBP 120-129","Underweight","No smoke",0
